image,ball_found,confidence,x1,y1,x2,y2,review_recommended,skipped_non_gameplay
Header/h26/Header_h26_f000264_t4.400.jpg,True,0.5843,607.5,621.4,629.6,646.0,False,False
Header/h26/Header_h26_f000270_t4.500.jpg,True,0.3937,601.6,629.4,622.2,655.4,False,False
Header/h26/Header_h26_f000276_t4.600.jpg,True,0.5951,592.4,634.9,615.9,659.7,False,False
Header/h26/Header_h26_f000282_t4.700.jpg,True,0.316,805.0,692.4,891.0,773.3,False,False
Header/h26/Header_h26_f000288_t4.800.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000294_t4.900.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000300_t5.000.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000306_t5.100.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000312_t5.200.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000318_t5.300.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000324_t5.400.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000330_t5.500.jpg,True,0.5365,1323.6,1040.1,1461.2,1080.0,False,False
Header/h26/Header_h26_f000336_t5.600.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000342_t5.700.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000348_t5.800.jpg,False,0.0,,,,,False,False
Header/h26/Header_h26_f000354_t5.900.jpg,False,0.1349,1097.3,585.9,1190.5,700.1,True,False
Header/h26/Header_h26_f000360_t6.000.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000000_t0.000.jpg,True,0.2884,944.6,718.6,961.9,737.2,False,False
Header/h27/Header_h27_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000018_t0.300.jpg,True,0.3557,818.2,734.5,843.0,753.8,False,False
Header/h27/Header_h27_f000024_t0.400.jpg,True,0.5362,767.2,739.1,788.9,761.3,False,False
Header/h27/Header_h27_f000030_t0.500.jpg,False,0.244,1649.9,177.8,1675.0,204.3,True,False
Header/h27/Header_h27_f000036_t0.600.jpg,True,0.4232,679.6,752.8,702.3,772.9,False,False
Header/h27/Header_h27_f000042_t0.700.jpg,True,0.5532,1147.7,476.2,1167.7,495.5,False,False
Header/h27/Header_h27_f000048_t0.800.jpg,True,0.4582,621.8,764.9,644.7,786.0,False,False
Header/h27/Header_h27_f000054_t0.900.jpg,True,0.4154,603.5,770.0,624.8,793.7,False,False
Header/h27/Header_h27_f000060_t1.000.jpg,True,0.5534,591.4,778.2,615.1,802.1,False,False
Header/h27/Header_h27_f000066_t1.100.jpg,True,0.5682,586.8,786.8,609.1,810.5,False,False
Header/h27/Header_h27_f000072_t1.200.jpg,True,0.6935,586.6,793.2,608.6,816.4,False,False
Header/h27/Header_h27_f000078_t1.300.jpg,True,0.6812,588.0,801.0,608.8,822.6,False,False
Header/h27/Header_h27_f000084_t1.400.jpg,True,0.7185,584.2,804.5,606.7,827.8,False,False
Header/h27/Header_h27_f000090_t1.500.jpg,True,0.7433,577.0,808.7,599.8,831.5,False,False
Header/h27/Header_h27_f000096_t1.600.jpg,True,0.2654,566.5,809.1,588.9,832.4,False,False
Header/h27/Header_h27_f000102_t1.700.jpg,True,0.6347,551.1,812.5,571.9,833.3,False,False
Header/h27/Header_h27_f000108_t1.800.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000114_t1.900.jpg,True,0.4591,1320.2,541.9,1334.4,560.9,False,False
Header/h27/Header_h27_f000120_t2.000.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000126_t2.100.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000132_t2.200.jpg,True,0.6234,869.5,522.6,890.8,541.9,False,False
Header/h27/Header_h27_f000138_t2.300.jpg,True,0.2586,921.0,479.3,938.1,493.6,False,False
Header/h27/Header_h27_f000144_t2.400.jpg,False,0.1962,1536.5,494.5,1550.6,508.5,True,False
Header/h27/Header_h27_f000150_t2.500.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000156_t2.600.jpg,True,0.4871,958.9,399.2,973.0,413.4,False,False
Header/h27/Header_h27_f000162_t2.700.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000168_t2.800.jpg,True,0.4233,961.9,379.2,976.0,394.1,False,False
Header/h27/Header_h27_f000174_t2.900.jpg,True,0.3175,281.1,838.1,303.5,855.0,False,False
Header/h27/Header_h27_f000180_t3.000.jpg,True,0.2779,987.5,381.8,1002.4,396.2,False,False
Header/h27/Header_h27_f000186_t3.100.jpg,True,0.6057,134.2,874.6,161.7,895.6,False,False
Header/h27/Header_h27_f000192_t3.200.jpg,True,0.2875,1019.1,401.5,1033.3,413.8,False,False
Header/h27/Header_h27_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000210_t3.500.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000216_t3.600.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000222_t3.700.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000228_t3.800.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000234_t3.900.jpg,True,0.3371,885.3,584.5,908.0,606.7,False,False
Header/h27/Header_h27_f000240_t4.000.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000246_t4.100.jpg,True,0.2812,828.6,700.4,847.4,727.5,False,False
Header/h27/Header_h27_f000252_t4.200.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000258_t4.300.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000264_t4.400.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000270_t4.500.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000276_t4.600.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000282_t4.700.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000288_t4.800.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000294_t4.900.jpg,False,0.0,,,,,False,False
Header/h27/Header_h27_f000300_t5.000.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000000_t0.000.jpg,True,0.306,1260.7,598.3,1283.3,620.6,False,False
Header/h28/Header_h28_f000006_t0.100.jpg,True,0.3516,1341.0,657.6,1376.5,686.4,False,False
Header/h28/Header_h28_f000012_t0.200.jpg,False,0.1688,1150.3,404.9,1214.1,469.0,True,False
Header/h28/Header_h28_f000018_t0.300.jpg,False,0.2463,1120.0,346.7,1188.6,412.3,True,False
Header/h28/Header_h28_f000024_t0.400.jpg,False,0.1811,1088.2,296.0,1156.0,360.6,True,False
Header/h28/Header_h28_f000030_t0.500.jpg,True,0.4831,1056.8,252.0,1123.1,317.2,False,False
Header/h28/Header_h28_f000036_t0.600.jpg,True,0.5948,1021.3,207.0,1090.6,272.2,False,False
Header/h28/Header_h28_f000042_t0.700.jpg,True,0.4851,986.1,161.2,1052.5,228.2,False,False
Header/h28/Header_h28_f000048_t0.800.jpg,True,0.776,949.2,130.4,1014.2,195.2,False,False
Header/h28/Header_h28_f000054_t0.900.jpg,True,0.6369,920.4,106.5,987.6,173.8,False,False
Header/h28/Header_h28_f000060_t1.000.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000066_t1.100.jpg,True,0.2926,900.6,97.3,962.5,160.9,False,False
Header/h28/Header_h28_f000072_t1.200.jpg,True,0.5134,903.4,108.2,965.5,170.1,False,False
Header/h28/Header_h28_f000078_t1.300.jpg,True,0.5712,912.8,121.3,972.0,182.5,False,False
Header/h28/Header_h28_f000084_t1.400.jpg,True,0.4715,1541.1,692.1,1571.5,727.5,False,False
Header/h28/Header_h28_f000090_t1.500.jpg,True,0.5153,1557.9,722.7,1587.7,756.7,False,False
Header/h28/Header_h28_f000096_t1.600.jpg,True,0.6028,942.7,174.2,997.4,230.6,False,False
Header/h28/Header_h28_f000102_t1.700.jpg,True,0.5598,950.1,191.4,1005.4,244.3,False,False
Header/h28/Header_h28_f000108_t1.800.jpg,True,0.7764,956.5,206.7,1007.3,259.8,False,False
Header/h28/Header_h28_f000114_t1.900.jpg,True,0.7054,962.7,221.5,1013.3,273.4,False,False
Header/h28/Header_h28_f000120_t2.000.jpg,True,0.7123,970.3,232.8,1019.1,285.9,False,False
Header/h28/Header_h28_f000126_t2.100.jpg,True,0.5566,975.3,241.1,1024.0,292.3,False,False
Header/h28/Header_h28_f000132_t2.200.jpg,True,0.5637,982.7,246.4,1032.1,297.7,False,False
Header/h28/Header_h28_f000138_t2.300.jpg,True,0.7518,991.6,250.2,1040.9,300.6,False,False
Header/h28/Header_h28_f000144_t2.400.jpg,True,0.2661,996.7,253.0,1049.0,304.3,False,False
Header/h28/Header_h28_f000150_t2.500.jpg,False,0.1437,423.5,242.2,459.2,268.1,True,False
Header/h28/Header_h28_f000156_t2.600.jpg,True,0.3404,1562.1,871.8,1588.1,907.3,False,False
Header/h28/Header_h28_f000162_t2.700.jpg,False,0.1112,1023.3,257.3,1073.2,311.4,True,False
Header/h28/Header_h28_f000168_t2.800.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000174_t2.900.jpg,True,0.4969,1039.9,259.4,1092.8,310.8,False,False
Header/h28/Header_h28_f000180_t3.000.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000186_t3.100.jpg,False,0.1218,1290.8,831.4,1330.1,896.6,True,False
Header/h28/Header_h28_f000192_t3.200.jpg,True,0.3102,1285.5,819.9,1345.8,901.8,False,False
Header/h28/Header_h28_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000204_t3.400.jpg,True,0.6019,1048.0,284.8,1106.1,339.2,False,False
Header/h28/Header_h28_f000210_t3.500.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000216_t3.600.jpg,True,0.5148,1027.5,301.3,1086.2,353.0,False,False
Header/h28/Header_h28_f000222_t3.700.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000228_t3.800.jpg,False,0.1878,75.6,922.3,105.8,952.6,True,False
Header/h28/Header_h28_f000234_t3.900.jpg,True,0.5234,966.6,339.5,1030.9,401.5,False,False
Header/h28/Header_h28_f000240_t4.000.jpg,True,0.807,944.0,356.3,1009.0,422.6,False,False
Header/h28/Header_h28_f000246_t4.100.jpg,True,0.8745,916.7,377.3,982.7,445.4,False,False
Header/h28/Header_h28_f000252_t4.200.jpg,True,0.872,886.4,398.1,959.2,469.5,False,False
Header/h28/Header_h28_f000258_t4.300.jpg,True,0.8328,856.8,423.2,930.2,496.0,False,False
Header/h28/Header_h28_f000264_t4.400.jpg,True,0.7038,823.2,451.8,899.7,525.5,False,False
Header/h28/Header_h28_f000270_t4.500.jpg,True,0.6855,788.1,484.3,866.1,560.7,False,False
Header/h28/Header_h28_f000276_t4.600.jpg,False,0.2271,1285.3,366.7,1333.1,403.0,True,False
Header/h28/Header_h28_f000282_t4.700.jpg,True,0.8768,705.6,562.8,793.5,644.1,False,False
Header/h28/Header_h28_f000288_t4.800.jpg,True,0.6169,707.9,605.3,789.4,690.4,False,False
Header/h28/Header_h28_f000294_t4.900.jpg,True,0.4794,1042.1,251.5,1093.2,292.4,False,False
Header/h28/Header_h28_f000300_t5.000.jpg,True,0.8702,956.8,683.7,1062.1,776.3,False,False
Header/h28/Header_h28_f000306_t5.100.jpg,True,0.8644,1097.4,734.9,1205.6,831.2,False,False
Header/h28/Header_h28_f000312_t5.200.jpg,True,0.8822,1238.1,794.2,1353.3,895.6,False,False
Header/h28/Header_h28_f000318_t5.300.jpg,True,0.8935,1389.4,863.7,1504.2,967.7,False,False
Header/h28/Header_h28_f000324_t5.400.jpg,True,0.8891,1543.3,946.4,1665.1,1058.0,False,False
Header/h28/Header_h28_f000330_t5.500.jpg,False,0.1709,1699.0,1024.1,1807.3,1079.7,True,False
Header/h28/Header_h28_f000336_t5.600.jpg,True,0.8482,1807.7,909.4,1919.2,1025.9,False,False
Header/h28/Header_h28_f000342_t5.700.jpg,True,0.4506,1893.0,817.8,1919.2,900.2,False,False
Header/h28/Header_h28_f000348_t5.800.jpg,True,0.6832,0.2,292.6,51.2,343.5,False,False
Header/h28/Header_h28_f000354_t5.900.jpg,False,0.0,,,,,False,False
Header/h28/Header_h28_f000360_t6.000.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000018_t0.300.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000024_t0.400.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000030_t0.500.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000036_t0.600.jpg,False,0.1091,447.7,697.7,463.4,709.6,True,False
Header/h29/Header_h29_f000042_t0.700.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000048_t0.800.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000054_t0.900.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000060_t1.000.jpg,False,0.1621,568.2,611.6,589.5,627.8,True,False
Header/h29/Header_h29_f000066_t1.100.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000072_t1.200.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000078_t1.300.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000090_t1.500.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000096_t1.600.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000102_t1.700.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000108_t1.800.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000120_t2.000.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000126_t2.100.jpg,False,0.1974,939.1,452.5,954.0,466.8,True,False
Header/h29/Header_h29_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000138_t2.300.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000144_t2.400.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000150_t2.500.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000156_t2.600.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000162_t2.700.jpg,False,0.2103,957.9,570.7,973.3,591.4,True,False
Header/h29/Header_h29_f000168_t2.800.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000174_t2.900.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000180_t3.000.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000186_t3.100.jpg,False,0.1678,495.9,376.2,523.6,407.3,True,False
Header/h29/Header_h29_f000192_t3.200.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000210_t3.500.jpg,False,0.1649,1024.7,423.5,1046.9,439.5,True,False
Header/h29/Header_h29_f000216_t3.600.jpg,False,0.102,1077.3,415.1,1098.5,428.8,True,False
Header/h29/Header_h29_f000222_t3.700.jpg,True,0.2788,1120.9,409.0,1145.6,425.8,False,False
Header/h29/Header_h29_f000228_t3.800.jpg,True,0.4129,1171.9,412.2,1193.8,427.8,False,False
Header/h29/Header_h29_f000234_t3.900.jpg,True,0.7666,1220.0,422.6,1239.6,439.1,False,False
Header/h29/Header_h29_f000240_t4.000.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000246_t4.100.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000252_t4.200.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000258_t4.300.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000264_t4.400.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000270_t4.500.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000276_t4.600.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000282_t4.700.jpg,True,0.3997,1497.2,437.6,1520.1,458.1,False,False
Header/h29/Header_h29_f000288_t4.800.jpg,False,0.2059,1529.6,436.6,1551.0,458.2,True,False
Header/h29/Header_h29_f000294_t4.900.jpg,False,0.0,,,,,False,False
Header/h29/Header_h29_f000300_t5.000.jpg,False,0.1176,1593.7,437.5,1615.9,457.2,True,False
Header/h3/Header_h3_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000018_t0.300.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000024_t0.400.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000030_t0.500.jpg,False,0.1658,1248.5,525.9,1266.7,546.1,True,False
Header/h3/Header_h3_f000036_t0.600.jpg,True,0.6161,1252.4,524.4,1268.9,544.4,False,False
Header/h3/Header_h3_f000042_t0.700.jpg,True,0.5001,1252.2,518.3,1270.1,540.2,False,False
Header/h3/Header_h3_f000048_t0.800.jpg,True,0.2717,1247.5,512.3,1267.1,533.0,False,False
Header/h3/Header_h3_f000054_t0.900.jpg,False,0.1309,1239.0,508.6,1261.5,529.8,True,False
Header/h3/Header_h3_f000060_t1.000.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000066_t1.100.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000072_t1.200.jpg,False,0.1325,1291.9,498.7,1309.9,521.7,True,False
Header/h3/Header_h3_f000078_t1.300.jpg,False,0.212,1309.2,498.9,1327.6,518.7,True,False
Header/h3/Header_h3_f000084_t1.400.jpg,True,0.5477,1316.6,497.3,1337.1,516.0,False,False
Header/h3/Header_h3_f000090_t1.500.jpg,True,0.3763,1324.5,489.8,1345.2,514.6,False,False
Header/h3/Header_h3_f000096_t1.600.jpg,True,0.2791,1337.5,490.9,1357.6,512.6,False,False
Header/h3/Header_h3_f000102_t1.700.jpg,True,0.3102,1353.5,486.8,1372.6,508.5,False,False
Header/h3/Header_h3_f000108_t1.800.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000120_t2.000.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000126_t2.100.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000138_t2.300.jpg,True,0.548,1401.8,503.9,1419.7,523.3,False,False
Header/h3/Header_h3_f000144_t2.400.jpg,True,0.2765,1409.0,505.4,1429.5,525.4,False,False
Header/h3/Header_h3_f000150_t2.500.jpg,False,0.1001,1481.7,473.1,1502.2,490.1,True,False
Header/h3/Header_h3_f000156_t2.600.jpg,False,0.2414,1489.3,491.8,1506.1,509.7,True,False
Header/h3/Header_h3_f000162_t2.700.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000168_t2.800.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000174_t2.900.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000180_t3.000.jpg,False,0.1032,896.4,658.7,911.5,684.2,True,False
Header/h3/Header_h3_f000186_t3.100.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000192_t3.200.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000210_t3.500.jpg,True,0.4763,828.4,219.0,847.5,237.4,False,False
Header/h3/Header_h3_f000216_t3.600.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000222_t3.700.jpg,True,0.3758,748.8,228.2,768.0,248.6,False,False
Header/h3/Header_h3_f000228_t3.800.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000234_t3.900.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000240_t4.000.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000246_t4.100.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000252_t4.200.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000258_t4.300.jpg,False,0.1329,510.6,452.4,528.5,462.3,True,False
Header/h3/Header_h3_f000264_t4.400.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000270_t4.500.jpg,True,0.4466,1036.1,449.2,1055.7,467.2,False,False
Header/h3/Header_h3_f000276_t4.600.jpg,False,0.2293,1468.1,399.4,1483.1,419.9,True,False
Header/h3/Header_h3_f000282_t4.700.jpg,True,0.3659,1132.6,423.1,1150.4,439.9,False,False
Header/h3/Header_h3_f000288_t4.800.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000294_t4.900.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000300_t5.000.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000306_t5.100.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000312_t5.200.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000318_t5.300.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000324_t5.400.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000330_t5.500.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000336_t5.600.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000342_t5.700.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000348_t5.800.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000354_t5.900.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000360_t6.000.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000366_t6.100.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000372_t6.200.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000378_t6.300.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000384_t6.400.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000390_t6.500.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000396_t6.600.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000402_t6.700.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000408_t6.800.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000414_t6.900.jpg,False,0.0,,,,,False,False
Header/h3/Header_h3_f000420_t7.000.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000012_t0.200.jpg,False,0.13,849.6,299.8,872.3,316.4,True,False
Header/h30/Header_h30_f000018_t0.300.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000024_t0.400.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000030_t0.500.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000036_t0.600.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000042_t0.700.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000048_t0.800.jpg,True,0.671,647.2,687.0,666.7,707.7,False,False
Header/h30/Header_h30_f000054_t0.900.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000060_t1.000.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000066_t1.100.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000072_t1.200.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000078_t1.300.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000090_t1.500.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000096_t1.600.jpg,False,0.1768,1316.5,506.9,1344.9,526.0,True,False
Header/h30/Header_h30_f000102_t1.700.jpg,False,0.211,284.7,703.7,307.3,732.4,True,False
Header/h30/Header_h30_f000108_t1.800.jpg,False,0.1084,1025.7,453.5,1043.3,477.7,True,False
Header/h30/Header_h30_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000120_t2.000.jpg,False,0.1828,368.1,691.4,382.6,718.9,True,False
Header/h30/Header_h30_f000126_t2.100.jpg,False,0.1212,1360.1,506.7,1376.3,522.6,True,False
Header/h30/Header_h30_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000138_t2.300.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000144_t2.400.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000150_t2.500.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000156_t2.600.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000162_t2.700.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000168_t2.800.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000174_t2.900.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000180_t3.000.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000186_t3.100.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000192_t3.200.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000210_t3.500.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000216_t3.600.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000222_t3.700.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000228_t3.800.jpg,False,0.1324,1108.7,601.6,1136.9,618.0,True,False
Header/h30/Header_h30_f000234_t3.900.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000240_t4.000.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000246_t4.100.jpg,False,0.1758,1305.3,498.2,1318.0,509.5,True,False
Header/h30/Header_h30_f000252_t4.200.jpg,True,0.2753,1298.4,499.2,1309.8,510.5,False,False
Header/h30/Header_h30_f000258_t4.300.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000264_t4.400.jpg,True,0.3205,983.6,405.7,1007.5,430.0,False,False
Header/h30/Header_h30_f000270_t4.500.jpg,True,0.4057,928.2,473.5,955.4,496.4,False,False
Header/h30/Header_h30_f000276_t4.600.jpg,False,0.2128,899.0,480.0,915.5,498.2,True,False
Header/h30/Header_h30_f000282_t4.700.jpg,False,0.0,,,,,False,False
Header/h30/Header_h30_f000288_t4.800.jpg,True,0.4149,861.6,405.2,879.0,425.8,False,False
Header/h30/Header_h30_f000294_t4.900.jpg,True,0.5172,842.0,383.1,862.8,399.9,False,False
Header/h30/Header_h30_f000300_t5.000.jpg,True,0.726,824.7,366.0,844.4,387.3,False,False
Header/h31/Header_h31_f000000_t0.000.jpg,False,0.1642,1212.0,1028.5,1299.4,1080.0,True,False
Header/h31/Header_h31_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h31/Header_h31_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h31/Header_h31_f000018_t0.300.jpg,False,0.1688,92.3,532.3,190.2,634.8,True,False
Header/h31/Header_h31_f000024_t0.400.jpg,False,0.0,,,,,False,False
